leaf_name,BUSCO_LINEAGE,PHYLUM,SUBPHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,GENUS,SPECIES,STRAIN,LOCUSTAG
FB7817FC,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Dipodascaceae,Middelhovenomyces,Middelhovenomyces tepae,NRRL Y-17670,FB7817FC
F8D2DF39,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Sugiyamaella,Sugiyamaella neomexicana,NRRL YB-2450,F8D2DF39
F77453D1,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Sugiyamaella,Sugiyamaella japonica,NRRL YB-2798,F77453D1
F92E8B6E,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Sugiyamaella,Sugiyamaella pinicola,NRRL YB-2263,F92E8B6E
F562DE3D,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Sugiyamaella,Sugiyamaella grinbergsii,NRRL Y-27117,F562DE3D
FF773F46,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Sugiyamaella,Sugiyamaella novakii,NRRL Y-27346,FF773F46
F11DF9D5,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Sugiyamaella,Sugiyamaella lignohabitans,CBS 10342,F11DF9D5
F41435B7,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Sugiyamaella,Sugiyamaella xylanicola,UFMG-CM-Y1884,F41435B7
F53F3927,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Sugiyamaella,Sugiyamaella sp. yHKS617,yHKS617,F53F3927
Sugame1,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Sugiyamaella,,,Sugame1
F81393E7,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Sugiyamaella,Sugiyamaella americana,NRRL YB-2067,F81393E7
FA348B95,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Sugiyamaella,Sugiyamaella castrensis,NRRL Y-17329,FA348B95
F754AD73,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Sugiyamaella,Sugiyamaella paludigena,NRRL Y-12697,F754AD73
F14A96AE,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Sugiyamaella,Sugiyamaella mastotermitis,CBS 14182,F14A96AE
F12CD3DF,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Sugiyamaella,Sugiyamaella qingdaonensis,CBS 11390,F12CD3DF
F191B864,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Sugiyamaella,Sugiyamaella marilandica,NRRL YB-1847,F191B864
F168BF86,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Sugiyamaella,Sugiyamaella smithiae,NRRL Y-17850,F168BF86
FC5ED526,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Sugiyamaella,Sugiyamaella chiloensis,NRRL Y-17643,FC5ED526
FFE262B5,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Sugiyamaella,Sugiyamaella floridensis,NRRL YB-3827,FFE262B5
F2868EAA,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Sugiyamaella,Sugiyamaella boreocaroliniensis,NRRL YB-1835,F2868EAA
F2750ECB,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Sugiyamaella,Sugiyamaella valdiviana,NRRL Y-7791,F2750ECB
FC22DC67,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Spencermartinsiella,Spencermartinsiella ligniputridi,NRRL Y-48818,FC22DC67
FB4AF4F2,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Spencermartinsiella,Spencermartinsiella europaea,NRRL Y-48265,FB4AF4F2
FD4C90E2,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Spencermartinsiella,Spencermartinsiella cellulosicola,HNY3503,FD4C90E2
F8A9EF73,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Spencermartinsiella,Spencermartinsiella sp. UFMG-CM-Y3197,UFMG-CM-Y3197,F8A9EF73
FEFF01B2,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Diddensiella,Diddensiella transvaalensis,NRRL Y-27140,FEFF01B2
F0944A34,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Diddensiella,Diddensiella santjacobensis,NRRL Y-17667,F0944A34
FD36131F,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Diddensiella,Diddensiella caesifluorescens,NRRL Y-48781,FD36131F
F6A04734,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,,Candida digboiensis,CBS 9800,F6A04734
F2543581,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,,Candida blankii,ABL,F2543581
F7C87843,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,,Tardiomyces depauwii,NCPF13064,F7C87843
F0EDCA31,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,,Trichomonascaceae sp. Y4102,Y4102,F0EDCA31
FCBB52DE,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Crinitomyces,Crinitomyces ghanaensis,NRRL YB-1486T,FCBB52DE
F495DB3E,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Zygoascus,Zygoascus hellenicus,NRRL Y-7136,F495DB3E
Zyghe1_2,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Zygoascus,,,Zyghe1_2
FB20970F,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Zygoascus,Zygoascus meyerae,NRRL Y-17319,FB20970F
FB2CB8E9,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Zygoascus,Zygoascus biomembranicola,CBS 14157,FB2CB8E9
F6FE452E,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Zygoascus,Zygoascus flipseniorum,CBS 14876,F6FE452E
F6E290E7,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Zygoascus,Zygoascus sp. PK3305,PK3305,F6E290E7
F8679035,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Zygoascus,Zygoascus polysorbophila,NRRL Y-27161T,F8679035
F8F40468,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Zygoascus,Zygoascus bituminiphila,CBS 8813,F8F40468
F4F8C5D9,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Zygoascus,Candida lundiana,CBS 12271 T,F4F8C5D9
FC5854E8,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,,Trichomonascaceae sp. B5901,B5901,FC5854E8
F5CBC2FE,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Zygoascus,Candida suthepensis,CBS 12270 T,F5CBC2FE
F5B9722F,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Zygoascus,Candida patagonica,CBS 10443,F5B9722F
F670C7ED,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Zygoascus,Zygoascus ofunaensis,NRRL Y-10998,F670C7ED
FD6B1078,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Zygoascus,Zygoascus tannicola,NRRL Y-17392T,FD6B1078
FEA9AB69,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Groenewaldozyma,Groenewaldozyma auringiensis,NRRL Y-17674,FEA9AB69
F0BC45A2,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Groenewaldozyma,Groenewaldozyma tartarivorans,NRRL Y-27291T,F0BC45A2
FC03739F,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Groenewaldozyma,Groenewaldozyma salmanticensis,NRRL Y-17090,FC03739F
F79DEE58,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Groenewaldozyma,Groenewaldozyma sp. yHMH443,yHMH443,F79DEE58
F797F8D2,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys serpentis,NRRL Y-48249,F797F8D2
FBA4E3FC,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys chiropterorum,NRRL Y-17071,FBA4E3FC
FCB1E899,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys terrestris,NRRL Y-17704,FCB1E899
FF38F669,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys mucifer,17G1312,FF38F669
F3B4E03F,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Trichomonascus,Trichomonascus ciferrii,NRRL Y-10943,F3B4E03F
F7E9D023,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys persicus,CBS 14259,F7E9D023
F4FE3D89,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys americana,NRRL Y-6844,F4FE3D89
F9501FD8,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys peoriensis,NRRL YB-2290,F9501FD8
F7C41927,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys sp. G-9,G-9,F7C41927
F634A7E4,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys adeninivorans,TMCC 70007,F634A7E4
F511112B,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys raffinosifermentans,NRRL Y-27150,F511112B
Arxad1,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,,,Arxad1
Tripe1,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Trichomonascus,,,Tripe1
F370D163,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Trichomonascus,Trichomonascus petasosporus,NRRL YB-2092,F370D163
FEF07BA4,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys indianensis,NRRL YB-1950,FEF07BA4
F2230ACB,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys parvus,NRRL Y-1004,F2230ACB
Symat1,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,,,Symat1
FE929874,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys attinorum,NRRL Y-27639,FE929874
F2DF612E,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Trichomonascus,Trichomonascus apis,NRRL Y-48475,F2DF612E
F7A26DFD,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys proliferans,NRRL Y-17577,F7A26DFD
FAB0BB51,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys aristatus,UCD613,FAB0BB51
F08462DF,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys elegans,NRRL Y-17572,F08462DF
F8E6A0B0,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys arbuscula,NRRL Y-17585,F8E6A0B0
F899FC63,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys buckinghamii,NRRL Y-63727,F899FC63
F5C374BA,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys capitulatus,NRRL Y-17573,F5C374BA
F24CBC7E,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys niveus,NRRL Y-17581,F24CBC7E
F4AD73D3,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Trichomonascus,Trichomonascus vanleenenianus,CBS 14902,F4AD73D3
F6BA1004,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys mokoenaii,NRRL Y-27120,F6BA1004
F09B2A38,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys illinoisensis,NRRL YB-1343,F09B2A38
FE6AC79A,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys malaysiensis,NRRL Y-6417,FE6AC79A
F8C6ACD8,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys muscicola,NRRL Y-7993,F8C6ACD8
F4155429,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys robertii,NRRL Y-27775,F4155429
F5C4389D,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Deakozyma,Deakozyma indianensis,NRRL YB-1937,F5C4389D
F1BBC8BC,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,,,Candida incommunis,NRRL Y-17085,F1BBC8BC
FCA09E2E,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,,,Candida bentonensis,NRRL YB-2364,FCA09E2E
F50A025E,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,,,Candida tunisiensis,CBS 1213,F50A025E
FF81B0F8,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella shivajii,CBS 15893,FF81B0F8
F4F336B6,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella sp. S6620,S6620,F4F336B6
FC671233,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella pararugosa,PX1910,FC671233
FE38117F,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella alocasiicola,PYCC 8427,FE38117F
F589C0BC,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella australiensis,NRRL Y-27360,F589C0BC
F9CC089E,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella lipophila,NRRL Y-27367,F9CC089E
FE36C32E,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella occidentalis,NRRL Y-27364,FE36C32E
F3B97217,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella cacticola,NRRL Y-27362,F3B97217
FD7A8A1D,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella vanderwaltii,NRRL Y-17671,FD7A8A1D
F8F4468F,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella nectarea,PYCC 8436,F8F4468F
FDFF6605,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella parazyma,NRRL Y-48669T,FDFF6605
F02D46F7,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella azymoides,CBS 10508T,F02D46F7
F1F6D674,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella azyma,PYCC 8333,F1F6D674
F903F0CC,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella kazuoi,JCM 12558,F903F0CC
F13414B1,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella qilinensis,CBS 13929,F13414B1
F70E34C5,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella hasegawae,JCM 12559,F70E34C5
F7833951,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella galacta,NRRL Y-17645,F7833951
FF123101,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella slavikovae,,FF123101
Wicso1,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,,,Wicso1
FD5E39CA,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella sorbophila,DS02,FD5E39CA
FC3E1DBA,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella infanticola,NRRL Y-17858,FC3E1DBA
F87FB11F,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella siamensis,CBS 13331,F87FB11F
FCBCF402,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella sergipiensis,CBS 9567,FCBCF402
FAEBE36B,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella sp. F6312,F6312,FAEBE36B
FA597273,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella sp. P97-06A,P97-06A,FA597273
F2A15648,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella brachini,CBS 14176,F2A15648
FD445201,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella spandovensis,PYCC 8431,FD445201
F05E6DEA,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella allomyrinae,CBS 13167,F05E6DEA
F12A7C1A,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella musiphila,CBS 10697,F12A7C1A
FA7AD8F9,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella roubikii,CBS 15148,FA7AD8F9
F0E8A1A3,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella etchellsii,NRRL Y-17084,F0E8A1A3
F462B42E,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella floris,NRRL Y-48255,F462B42E
F43F71A8,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella cellae,NRRL Y-27860,F43F71A8
F5F2B01C,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella ratchasimensis,CBS 10611,F5F2B01C
FCC63677,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella khaoyaiensis,NBRC 104213,FCC63677
F3BF75A7,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella floricola,NRRL Y-17676,F3BF75A7
F963126E,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella powellii,CBS 8795T,F963126E
F24EE3B4,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella kuoi,NRRL Y-27208,F24EE3B4
FDF9E278,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella bombicola,JCM 9596,FDF9E278
FA570C47,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella riodocensis,NRRL Y-27859,FA570C47
F2B88ED1,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella asiatica,CBS 14173,F2B88ED1
F7384732,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella scarabaei,CBS 14174,F7384732
F7076886,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella apicola,NRRL Y-2481,F7076886
F0726ED2,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella bombi,NRRL Y-17081,F0726ED2
F1C68048,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella vitae,CBS 15147,F1C68048
F1AFEE09,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella sorbosivorans,NCYC 2938,F1AFEE09
F66B24AB,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella magnoliae,MDK-2023a,F66B24AB
FEF892D0,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella geochares,NRRL Y-17073,FEF892D0
F6794A1F,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella apis,NRRL Y-2482,F6794A1F
F9DD1E91,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella vaccinii,NRRL Y-17684,F9DD1E91
F99FAB3A,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella potacharoeniae,NBRC 106439,F99FAB3A
F095DE99,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella sp. DX6506,DX6506,F095DE99
FFBC23DA,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella stigmatis,CBS 11464 T,FFBC23DA
FBAD6EAA,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella tilneyi,CBS 8794,FBAD6EAA
F07B4D5E,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella gropengiesseri,NRRL Y-17142,F07B4D5E
F51934E8,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella sirachaensis,NBRC 108605,F51934E8
FDF3DF90,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella bacillaris,CC-PT4,FDF3DF90
F123FAE3,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella davenportii,CBS 9069,F123FAE3
FDA8B210,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella stellata,NRRL Y-1446,FDA8B210
F204A2F6,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella,Starmerella lactis-condensi,NRRL Y-1515,F204A2F6
F2A838E7,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella domercqiae,JCM 9478,F2A838E7
Wicdo1,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,,,Wicdo1
F6D3E403,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella bombiphila,NRRL Y-27640,F6D3E403
FFCE5B8D,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella kurtzmanii,CBS 15383,FFCE5B8D
F17D7035,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella dianesei,PYCC 8330,F17D7035
F213F58A,dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella,Wickerhamiella versatilis,HR3,F213F58A
